,height,width,hue_mean,saturation_mean,value_mean,edge,energy,y
1535107.jpg,182.0,268.0,0.36801445532197047,0.3722997756062685,0.49249228968280767,0.661367861730417,16151.465802853863,5
144528.jpg,182.0,268.0,0.29211672304466246,0.37106791857216226,0.4941484400878607,0.5489995486705641,11142.798999507955,5
102181.jpg,182.0,268.0,0.5920187868326673,0.14040029353156278,0.7022707245929372,0.4415978270589373,7815.820444480893,5
142074.jpg,182.0,268.0,0.6230656121427917,0.747611918952498,0.3856645987901476,0.46242639946647046,7980.753731343284,5
1887703.jpg,182.0,268.0,0.20067996766228782,0.6348495509841139,0.5333095350654613,0.3934964540536511,6718.687264228309,5
1136683.jpg,182.0,268.0,0.139952132188233,0.4773697362793441,0.32554559137087674,0.5615701982730441,12424.377808758405,5
104692.jpg,182.0,268.0,0.5749031153845657,0.6699269587404385,0.21495198538657714,0.4163304317500812,7812.303386911596,5
1441395.jpg,182.0,268.0,0.2729238683902461,0.29826974441466525,0.2616681460184533,0.33617489673382794,6561.599721174348,5
448134.jpg,182.0,268.0,0.5268860381271818,0.8564726045404157,0.2267379971506398,0.2916316112258599,4780.53616532721,5
55058.jpg,182.0,268.0,0.2818569405155972,0.6542764499271573,0.5727461593133234,0.7463132926738817,14873.034443168772,5
51630.jpg,182.0,268.0,0.24637030062975315,0.41819879583350056,0.6317039559796364,0.7231124078837818,15292.117065770051,5
290230.jpg,182.0,268.0,0.592032034285579,0.6949845167764708,0.5112727410137419,0.48712168565648045,9984.627070690503,5
136535.jpg,182.0,268.0,0.25373013229482405,0.36487630313320585,0.3997306614953674,0.5155117876040112,9394.629858947023,5
128755.jpg,182.0,268.0,0.26413063118250035,0.39255507715864757,0.2886769288656909,0.5207116726733187,10890.16368705921,5
401729.jpg,182.0,268.0,0.5920524725129506,0.9295351609605333,0.8527421071758212,0.23739987491900985,1921.317820239462,5
1509125.jpg,182.0,268.0,0.4702205388182435,0.6702283155761656,0.3360575918082503,0.4828635951915676,6987.98007216664,5
207479.jpg,182.0,268.0,0.3609826236888375,0.6502899144146909,0.4217666515515506,0.6940670339208523,18685.0644989339,5
53041.jpg,182.0,268.0,0.30194938963127954,0.3580375620781407,0.5002416810581868,0.7609755351937907,22265.713260619978,5
910554.jpg,182.0,268.0,0.450636757736312,0.35508025280173994,0.4853405081894985,0.7756296239674059,21723.082048548466,5
476016.jpg,182.0,268.0,0.3431503490229727,0.35836449586948005,0.6379463381219307,0.6456671873962665,15666.187961292439,5
1876349.jpg,182.0,268.0,0.4231648094471272,0.4680195778272423,0.45617605251055643,0.715427281144991,14556.03477119895,5
3355014.jpg,182.0,268.0,0.13912367241414458,0.26911952214953333,0.6482532392980155,0.43393615791993645,5688.898720682303,5
1229236.jpg,182.0,268.0,0.1115186382635792,0.29647380076590873,0.5566609422184489,0.39270916890589863,7090.985484664589,5
3900822.jpg,182.0,268.0,0.44632484277442686,0.5425853914563956,0.5581895789314577,0.9154677870717398,22070.271937018206,5
50622.jpg,182.0,268.0,0.2718890793343956,0.6222385655580828,0.5271361357401744,0.5282456157671298,9361.70702804658,5
491661.jpg,182.0,268.0,0.4166566342908865,0.6750813845766445,0.43989216811868265,0.8164819880207114,19510.099188125307,5
1530535.jpg,182.0,268.0,0.4522961741582853,0.14539544029678195,0.5806762084856905,0.3874203343698244,3825.002337215024,5
79225.jpg,182.0,268.0,0.7113807697988267,0.5026840822935631,0.5751998732903034,0.724899296489562,19314.75680662621,5
83109.jpg,182.0,268.0,0.2859669386284098,0.5224297846241353,0.2634691764191325,0.6151278673009941,15135.437182220765,5
2396721.jpg,182.0,268.0,0.6245571492647087,0.5234126528758414,0.49082086336256664,0.4768651990774748,10776.586435952107,5
173024.jpg,182.0,268.0,0.5055551046048558,0.376987143082249,0.5207436476312683,0.6160153552134455,12172.075733967526,5
69316.jpg,182.0,268.0,0.44670508336719905,0.1728367183792256,0.4412838843918739,0.6170073476703033,12227.846235853698,5
99277.jpg,182.0,268.0,0.36272359776836494,0.2782327443862665,0.3725504667998083,0.5971448437173992,10544.639084795801,5
2387433.jpg,182.0,268.0,0.15544306704162245,0.11102264595728134,0.3988679742850067,0.2858160662844845,3972.8198704280794,5
242423.jpg,182.0,268.0,0.3561187028481625,0.514802371827312,0.6572471353639044,0.673341532559449,15418.296744300476,5
185183.jpg,182.0,268.0,0.5270331450255112,0.48723535751896585,0.2959362849617459,0.37422596347462156,6956.272101033295,5
52564.jpg,182.0,268.0,0.3711369724374449,0.5630908786109862,0.5255130295516599,0.8603518875778868,17824.90392816139,5
93207.jpg,182.0,268.0,0.4540803738129902,0.33897617194926166,0.6780538966447659,0.6928821834181667,16040.666885353452,5
1075746.jpg,182.0,268.0,0.2956473732356086,0.6587762716432864,0.2980530444094974,0.5606144831326652,10855.662497949812,5
949731.jpg,182.0,268.0,0.5779889031250695,0.7388830031281853,0.3527219268878619,0.5071611321970853,7808.635517467607,5
103923.jpg,182.0,268.0,0.5327115577338293,0.6350623001714285,0.43776825311065876,0.6120620994234978,18180.554904051172,5
1907779.jpg,182.0,268.0,0.40260218975174733,0.3407658198577433,0.4162879043695549,0.7420378127310496,15428.003526324423,5
55894.jpg,182.0,268.0,0.2069924936789079,0.5700973712443359,0.7599482387673784,0.7690804176225908,20148.720395276367,5
370263.jpg,182.0,268.0,0.5723886572623457,0.23510151871494686,0.6210887225154126,0.724849505677599,20783.554986058716,5
99740.jpg,182.0,268.0,0.43162849682773097,0.7305088234104402,0.42869427908936253,0.8647912695197953,14331.924635066425,5
420225.jpg,182.0,268.0,0.5183316801412431,0.5410834202067094,0.349360743149154,0.5917695266838539,11583.311751681154,5
1679180.jpg,182.0,268.0,0.4692290193286041,0.4557141491861998,0.37492450481914924,0.5832783646162545,13466.193701820568,5
100438.jpg,182.0,268.0,0.6324506663049653,0.5869408436906097,0.2849109333744979,0.4045322879175105,4803.8642365097585,5
1504467.jpg,182.0,268.0,0.20799354549370633,0.38459835375701723,0.4204268733899989,0.6502059368077044,13518.59012629162,5
51134.jpg,182.0,268.0,0.2647274727008965,0.4677272021668054,0.4974307518644656,0.7221038126999683,13067.345456782024,5
93793.jpg,182.0,268.0,0.31202508365583487,0.3652050081914705,0.5755690680405343,0.6050551796432697,14854.127849762179,5
1135095.jpg,182.0,268.0,0.5266708374746552,0.24571828428155,0.29557818534991487,0.42408154672145554,8008.801295719206,5
5065810.jpg,182.0,268.0,0.22979167334790954,0.22532589170978967,0.31714592840580547,0.31310375876532237,4411.901795965229,5
100670.jpg,182.0,268.0,0.4555596688720928,0.6123649458230533,0.6481503278693795,0.5635534927883122,12497.854559619485,5
66492.jpg,182.0,268.0,0.18158762904464498,0.29582138993517765,0.4508164574670282,0.7733079509074285,26464.447187141217,5
1023500.jpg,182.0,268.0,0.4481347613244692,0.3155024461704373,0.4024624775283248,0.5445633947509844,11420.18660816795,5
59205.jpg,182.0,268.0,0.1831691952380944,0.7066035530038197,0.6255141551454108,1.0578539581001434,26869.135640478926,5
54881.jpg,182.0,268.0,0.0,0.0,0.6121531161258993,1.0449959591876419,33283.23675578153,5
65556.jpg,182.0,268.0,0.3973259068295409,0.2930374740925869,0.7329020701277067,0.7563879406409091,20321.33897818599,5
1502712.jpg,182.0,268.0,0.5050681117347343,0.32720373463854346,0.2767457155077875,0.44333982524135807,7288.673322945711,5
1146320.jpg,182.0,268.0,0.48884662296733633,0.3648355714895788,0.23507406406879627,0.315224605755079,3481.512629161883,5
418778.jpg,182.0,268.0,0.3154173664298669,0.3185444627842459,0.6449860426374913,0.5870912868088669,15151.420903723143,5
76902.jpg,182.0,268.0,0.5423184097812678,0.4307076239611113,0.4411611142734936,0.8723138698262123,24550.473511563065,5
4699624.jpg,182.0,268.0,0.23520016430637067,0.3534106624446458,0.41184791942035137,0.8061876827817163,19356.688740364112,5
1278180.jpg,182.0,268.0,0.4111614220540997,0.28168177166539626,0.3843290818049378,0.6301901758203029,15274.449483352468,5
114860.jpg,182.0,268.0,0.48051131882091946,0.25062524106964174,0.37306936551888265,0.6502713526946409,19692.538010496966,5
1087842.jpg,182.0,268.0,0.4576430930353468,0.3597190964070997,0.3009126957327133,0.6694761844684961,17050.009307856322,5
1935302.jpg,182.0,268.0,0.22597341001568996,0.21496319079888415,0.5275380531087291,0.7874886105653652,21099.578030178778,5
80806.jpg,182.0,268.0,0.35380282431261767,0.24990415645796005,0.3451039887826543,0.4527079631166831,5528.520214859767,5
63152.jpg,182.0,268.0,0.17489674959499082,0.2339992644835172,0.7505709172302675,0.6736294899205505,13010.365589634246,5
1247400.jpg,182.0,268.0,0.15226811584225894,0.41642712973144363,0.4779692359148022,0.8244427461302398,21081.831187469248,5
66728.jpg,182.0,268.0,0.20944123908026602,0.2489808326033457,0.8478661154473269,0.5424239605735235,16188.579096276857,5
888496.jpg,182.0,268.0,0.5028497553425348,0.40543755288442296,0.3164710545527051,0.5425279418221501,11423.898228637034,5
24188.jpg,182.0,268.0,0.5079639753361159,0.481751941414542,0.5093648596062994,0.9868161015411245,28935.4586271937,5
217869.jpg,182.0,268.0,0.5972711695599295,0.32202210608323867,0.14032431571939913,0.3840814430784479,10748.863990487125,5
2051879.jpg,182.0,268.0,0.466727939202457,0.380580105300677,0.43815722615108044,0.5255134359433506,8655.690544530096,5
3864024.jpg,182.0,268.0,0.4793741827390623,0.12996245759777236,0.8262819708824974,0.6654071757023049,16008.261973101526,5
105183.jpg,182.0,268.0,0.5545969829717488,0.5766292485303519,0.2367505555609155,0.5598465083321061,12765.31306380187,5
993841.jpg,182.0,268.0,0.22502234607093027,0.4022567029761205,0.28764242780924076,0.5272832670675183,10907.541413810071,5
1371111.jpg,182.0,268.0,0.2739766426393915,0.4250091604675446,0.30466373690693266,0.5104730088922228,11461.37231425291,5
960835.jpg,182.0,268.0,0.2625761734610523,0.5034305432131038,0.3767887292689751,0.5676644216262885,12241.625553550926,5
96874.jpg,182.0,268.0,0.6096465732120943,0.4234144617618947,0.43253247337970774,0.5621677484287162,10345.375225520747,5
1438173.jpg,182.0,268.0,0.5338605976834385,0.6236476859254165,0.2515053208424587,0.5310607554681365,8394.805806134164,5
4471388.jpg,182.0,268.0,0.48182519643466565,0.3478175074540198,0.3396191312345833,0.3857922125379862,5546.046170247663,5
58100.jpg,182.0,268.0,0.4222625610499207,0.4412415789223842,0.4533281395221694,0.9315367310731236,26549.389986878792,5
1615091.jpg,182.0,268.0,0.24843306843031637,0.34733938332468395,0.32772353487893435,0.7204804467414176,17394.58594390684,5
75656.jpg,182.0,268.0,0.30506799789107364,0.339968838954175,0.4570836830713915,0.5047646949923918,6476.025668361489,5
74671.jpg,182.0,268.0,0.28655369771428396,0.43541746152548355,0.4213290367811878,0.7985467425122339,20247.076718058062,5
101005.jpg,182.0,268.0,0.40278561630239157,0.4224807292605361,0.6338741007309927,0.6962250210892821,15402.699893390192,5
363277.jpg,182.0,268.0,0.5174554328030305,0.4000061216013468,0.5419792601311476,0.770688244830494,21244.65269804822,5
57970.jpg,182.0,268.0,0.23282367729120734,0.5565415536158763,0.4661500191350938,0.8940222526151957,21299.656880432998,5
99313.jpg,182.0,268.0,0.21329635027255314,0.5038999385116918,0.6184023322302515,0.6455678445615513,12325.007216663933,5
79894.jpg,182.0,268.0,0.4413969239347606,0.5471598140203184,0.39616767487706905,0.7580338418481771,19988.56093160571,5
2724064.jpg,182.0,268.0,0.3354752774435356,0.3315642109489178,0.5986093289210059,0.59273268834077,13258.510537969492,5
3399484.jpg,182.0,268.0,0.49731527355657784,0.45742815070141657,0.3530720669438843,0.6213822213788168,10473.642078071183,5
480239.jpg,182.0,268.0,0.47696365653422,0.31019611346011966,0.4226291779628039,0.5743953975065534,9301.629858947023,5
3072482.jpg,182.0,268.0,0.48352899297867763,0.2629393872654024,0.6256780898352453,0.4892374639613142,8522.941897654584,5
266308.jpg,182.0,268.0,0.5247278366702233,0.353427121521237,0.19544512408867107,0.42486311934823245,8459.108372970313,5
125301.jpg,182.0,268.0,0.18903310899229558,0.48037561777980053,0.48848686432092925,0.7522317786735683,25090.56199770379,5
72730.jpg,182.0,268.0,0.33846222265092807,0.3644428223593177,0.7127785442535223,0.7027055030515267,16667.201820567494,5
52587.jpg,182.0,268.0,0.522174568003715,0.3740869009139515,0.6217457476676089,1.012492792401043,27020.896957520094,5
3638012.jpg,182.0,268.0,0.1526995673775898,0.5316051070380403,0.4756992349178477,0.4594514282381817,8768.031039855667,5
114614.jpg,182.0,268.0,0.3443410949117506,0.5768850933274745,0.7164950940192379,0.6629166660919135,14803.327538133508,5
113481.jpg,182.0,268.0,0.573306347326487,0.610321442163234,0.2534480152566193,0.6269962922276934,11711.06236673774,5
49646.jpg,182.0,268.0,0.1954610081843246,0.5761308745798138,0.5811490382605395,0.8666890854366257,18150.941774643266,5
117238.jpg,182.0,268.0,0.473058587629621,0.47213375102850463,0.5737713340215534,0.45132229819897635,8297.2372478268,5
139809.jpg,182.0,268.0,0.21746414466366865,0.6255553839196095,0.21983296188739562,0.32970050371446197,5180.42697228145,5
101591.jpg,182.0,268.0,0.2836349441457509,0.3995865979613396,0.5867117225765163,0.996743285906959,26251.464818763325,5
91059.jpg,182.0,268.0,0.44976665535208216,0.34496362872627506,0.3053037173537612,0.7011421928840862,13357.311792684926,5
117688.jpg,182.0,268.0,0.213177389886352,0.26012151135718486,0.46531555216805437,0.6559069255786161,15680.772798097425,5
77640.jpg,182.0,268.0,0.23818170143397308,0.5076261824065563,0.3821648866205495,0.5797342244587864,14586.104272593078,5
1539313.jpg,182.0,268.0,0.5813039018056803,0.5622504531091547,0.7253486124645036,0.3910521547394689,7154.476832868624,5
81454.jpg,182.0,268.0,0.45149129094670226,0.6743323465455231,0.3353046499885833,0.785618286999179,16974.02415122191,5
68498.jpg,182.0,268.0,0.23196129544696745,0.43536942059977257,0.5047956725744259,0.5521882129609309,8848.71908315565,5
52227.jpg,182.0,268.0,0.3973643980085267,0.7026166502210297,0.6566197776469945,0.7573792816941168,20284.016852550434,5
290095.jpg,182.0,268.0,0.43814461164097623,0.4968661984599102,0.23378349043406108,0.5559810004026761,9676.078399212727,5
78908.jpg,182.0,268.0,0.480811065082556,0.5661803470971273,0.1805293989007773,0.5990313668670554,15163.766360505166,5
1483797.jpg,182.0,268.0,0.4545874756528605,0.6374232592533019,0.4905092346927289,0.6805991641222927,13965.912948991307,5
52646.jpg,182.0,268.0,0.5300989786777607,0.4721125594544521,0.6147246958484887,0.951075165953771,28765.233475479745,5
86610.jpg,182.0,268.0,0.3977822505389577,0.48743256491019527,0.2614499416299241,0.550760457722146,14729.514761358045,5
1334260.jpg,182.0,268.0,0.14747996303240402,0.2513765811956291,0.571888778473502,0.3472218150324055,4755.292643923241,5
47960.jpg,182.0,268.0,0.30049714603333805,0.3530363189451883,0.5111794775315408,0.878497508808405,20446.637239626045,5
117128.jpg,182.0,268.0,0.3446356098210279,0.5541721274352307,0.476548173804539,1.011901624549993,29472.108249958997,5
915463.jpg,182.0,268.0,0.26529804867558987,0.2871003418037582,0.5241867585151168,0.8871217146364462,24233.310521567983,5
59465.jpg,182.0,268.0,0.31991519544688474,0.26599380840684483,0.5744410623032221,1.0224593475061665,31176.11042315893,5
1541874.jpg,182.0,268.0,0.2672417145734664,0.30180111489048633,0.5303704489832672,0.5424075103005989,10832.069788420535,5
446719.jpg,182.0,268.0,0.14502739104156134,0.5931206223272393,0.27833891306235464,0.5083877271709554,10299.572084631785,5
49013.jpg,182.0,268.0,0.4262551886230409,0.4837991812288954,0.6431311445358855,0.9374668930505056,21454.52181400689,5
94152.jpg,182.0,268.0,0.41734884067585504,0.4176564193115329,0.4211457257989304,0.7286783091154587,16359.56638510743,5
2117905.jpg,182.0,268.0,0.25293465977415613,0.36618319703795305,0.7153432900140538,0.6107241694333098,14715.710062325734,5
427392.jpg,182.0,268.0,0.392651137312334,0.5769654343965434,0.8701549620996506,0.2849072510710709,7481.174471051337,5
3439114.jpg,182.0,268.0,0.2655470098367635,0.5477344800896009,0.40137989753880887,0.7415421407128536,17572.428243398394,5
109442.jpg,182.0,268.0,0.3577529974053867,0.4208931865172111,0.2192348696080039,0.5616902433641536,15701.380720026242,5
114852.jpg,182.0,268.0,0.7831506165042353,0.19800762490695112,0.21886977523500786,0.2719672486476252,3499.708750205019,5
85125.jpg,182.0,268.0,0.5845594225571585,0.3652061097918983,0.3264466291683148,0.894447251443586,23394.898597670985,5
84472.jpg,182.0,268.0,0.4122561793177533,0.48787233314453005,0.35340041872087524,0.6739416372095449,12684.308266360506,5
4244162.jpg,182.0,268.0,0.5573225456181953,0.37455810931414624,0.7197223321016122,0.5584062932740563,11918.462358536985,5
4235644.jpg,182.0,268.0,0.37971354983258504,0.189140052155788,0.41451790819657375,0.6853436724587819,16066.608413974085,5
348150.jpg,182.0,268.0,0.5777413074349114,0.5771830687469028,0.3378964903986853,0.479906343529399,9557.594267672626,5
1228915.jpg,182.0,268.0,0.6201557836773485,0.3884971190724439,0.4158063914429147,0.8173962743237961,23707.314908971624,5
386741.jpg,182.0,268.0,0.2932846010424749,0.3892706628253548,0.23830717131858484,0.5355353829788012,17941.515827456125,5
827714.jpg,182.0,268.0,0.4791249858918814,0.41251704552962953,0.5315286849527412,0.47854807444996944,8168.785878300803,5
2279922.jpg,182.0,268.0,0.33973365085738805,0.49323827464825387,0.45761705371011785,0.8774229964230961,22095.5854108578,5
3104304.jpg,182.0,268.0,0.5449799975113675,0.3785818143352147,0.7476263639784272,0.6717291407965609,16195.015417418403,5
202236.jpg,182.0,268.0,0.3175649063563875,0.384219918119883,0.39761060566591727,0.6123688471160924,10914.140765950468,5
1017460.jpg,182.0,268.0,0.21914656016647338,0.5813061947550935,0.34539865314667767,0.33174738042655966,5579.077128095785,5
55198.jpg,182.0,268.0,0.25469831010122024,0.6922311416386433,0.6329967004023195,0.8718489125370056,17781.568558307365,5
178544.jpg,182.0,268.0,0.3996254518241791,0.7659768700769019,0.5321331287968689,0.27890485179287056,8814.278005576512,5
2634414.jpg,182.0,268.0,0.23229067996813732,0.38018142489920637,0.424230897870055,0.7971402253646267,17825.703132688206,5
2397535.jpg,182.0,268.0,0.4716958811131713,0.24729297337267642,0.5639893615310648,0.5035236978430871,12878.020706905036,5
74845.jpg,182.0,268.0,0.42909417416279094,0.2524708885754509,0.606110928872123,0.7353524988375323,17806.70838117107,5
1298649.jpg,182.0,268.0,0.5501313410303532,0.26313089602739925,0.7556604501731806,0.652942607150716,16928.265663441038,5
88247.jpg,182.0,268.0,0.38785849151964114,0.6053621233985297,0.3558954580684168,0.8601860079929499,21637.204649827785,5
1772262.jpg,182.0,268.0,0.029639652168268034,0.890038690467896,0.5660143046885804,0.29575198108143474,3660.041823847794,5
100403.jpg,182.0,268.0,0.5513426698623578,0.37115338029787026,0.3714374153794697,0.6443177763802057,12599.755699524356,5
90094.jpg,182.0,268.0,0.43975764741664325,0.6887788994890679,0.25620990072263117,0.6545798496793758,13250.967237985895,5
106317.jpg,182.0,268.0,0.24809784974903634,0.2748121270574665,0.29531085683412284,0.42794689054108054,9036.057610300148,5
2646378.jpg,182.0,268.0,0.5646563462406103,0.3225559934787628,0.4529464024415737,0.5511074627571511,9186.18447597179,5
1054487.jpg,182.0,268.0,0.4696120627045492,0.5456244240926482,0.5509226652773624,0.8144413260491781,19630.744300475642,5
2544074.jpg,182.0,268.0,0.48409771141332475,0.21628202216258197,0.680626199963338,0.4469830821589128,9735.126168607512,5
1614408.jpg,182.0,268.0,0.5868339244268063,0.40826287610413836,0.1895149334130897,0.37544062348255286,10349.942717730031,5
2085930.jpg,182.0,268.0,0.3227148210784145,0.422642370014095,0.4553584694497776,0.7194334761909824,16802.599803181893,5
2414766.jpg,182.0,268.0,0.4794258481604569,0.6461269621498524,0.6310839950216597,0.329839068425292,4882.399868787928,5
76704.jpg,182.0,268.0,0.4480199305912956,0.37404329447712104,0.6759237908711132,0.7316076407050621,18566.770829916353,5
97905.jpg,182.0,268.0,0.3872227755104253,0.6569998190674434,0.4300315648647519,0.5829973130809292,10966.946244054452,5
1375666.jpg,182.0,268.0,0.5406352251225393,0.6849684556750112,0.3360018749175905,0.6924376478553951,13713.262137116615,5
92648.jpg,182.0,268.0,0.39246889153809544,0.393618936667115,0.3638275172296243,0.4600174684823537,9963.88609152042,5
181947.jpg,182.0,268.0,0.2464209357693678,0.2654973525914457,0.6853233830845772,0.7484181243221834,15567.44357880925,5
1043844.jpg,182.0,268.0,0.5260076044551589,0.06599360453245817,0.6853741152029125,0.6171694923646983,15749.010414958177,5
390384.jpg,182.0,268.0,0.11505355132631388,0.0942209782605712,0.23828152386097953,0.29470668880595263,6150.261973101526,5
124819.jpg,182.0,268.0,0.40936236101894197,0.1989198492862746,0.7476572374070181,0.6468646034951913,16361.04838445137,5
120907.jpg,182.0,268.0,0.18576749367064838,0.5803861006106273,0.7786305222433406,0.49418156849711903,8617.087584057734,5
75850.jpg,182.0,268.0,0.3897025738219339,0.6665573928261955,0.7380823741666586,0.6751096450225976,20554.92627521732,5
46907.jpg,182.0,268.0,0.530312257695811,0.28404492079330546,0.6007139480361605,0.9943227387422839,26516.367967853043,5
48992.jpg,182.0,268.0,0.27903612296497105,0.48334189210627065,0.6059686216622125,0.7791087896676744,17682.66807446285,5
86456.jpg,182.0,268.0,0.5315538189207917,0.24176471530919985,0.27797896426079044,0.4239808511176317,9823.352427423322,5
67991.jpg,182.0,268.0,0.17632226108915589,0.057920703373919004,0.309920902919147,0.4110524487244673,7671.724577661144,5
92809.jpg,182.0,268.0,0.7496008635507431,0.48572937102038644,0.2666519535483539,0.40795034091796784,5178.235689683451,5
3509626.jpg,182.0,268.0,0.32106912776567703,0.5942110078693488,0.48489630065573874,0.6105443080777442,14178.441692635723,5
454919.jpg,182.0,268.0,0.5534188360732655,0.6151282523293026,0.21519439004074647,0.7583205841477438,16550.853042479906,5
2474972.jpg,182.0,268.0,0.5690780620497621,0.2616394976929312,0.3859779962501648,0.2635856572275078,4465.9007708709205,5
111282.jpg,182.0,268.0,0.18656568778486923,0.43933953100794665,0.10452898725506275,0.19423635646555862,3731.9947105133674,5
1198333.jpg,182.0,268.0,0.5770172900661483,0.5003439837902358,0.312443680112688,0.45852886518793506,6726.9785960308345,5
3289728.jpg,182.0,268.0,0.5237783567155881,0.8056202865029016,0.5310633323363788,0.14990540855116144,901.9242250287026,5
72666.jpg,182.0,268.0,0.4253608389660397,0.1921157138987085,0.7581768758019856,0.7518543238628403,23374.33582089552,5
186655.jpg,182.0,268.0,0.6125130568454926,0.23740254140883046,0.5195112832733553,0.47015203944491396,8273.81412989995,5
53944.jpg,182.0,268.0,0.40865713148187405,0.5430630232108996,0.5212368184931837,0.8709679525794133,23572.141914056094,5
106545.jpg,182.0,268.0,0.2598745579595954,0.5930996186250461,0.39700841300929096,0.6774692992857435,14752.159750697065,5
73835.jpg,182.0,268.0,0.2698180105603844,0.19902258807281875,0.862271544668384,0.5873437482841717,17840.831105461704,5
77588.jpg,182.0,268.0,0.13619410977702795,0.25737377216253815,0.1557218754321476,0.2791925167036127,5262.895276365426,5
1985017.jpg,182.0,268.0,0.31672271894390364,0.42332252675856935,0.24425119071738915,0.5347964525179798,11890.671518779727,5
88961.jpg,182.0,268.0,0.5503530723492637,0.29431679158255764,0.23913263353561864,0.26873285505172534,4726.169509594883,5
1418377.jpg,182.0,268.0,0.33893517782092447,0.271685682181968,0.18252949859622378,0.3713697298573274,7823.993316385107,5
89886.jpg,182.0,268.0,0.413674054023867,0.28457595463733615,0.6090058755993787,0.7445664043589585,16580.10501066098,5
88172.jpg,182.0,268.0,0.35132179164109795,0.5373813662602546,0.19860627373796824,0.39119423432864503,7246.58893718222,5
2494032.jpg,182.0,268.0,0.46362394192631257,0.43775063837506567,0.6318031690288055,0.7158954889001649,15366.335287846481,5
96816.jpg,182.0,268.0,0.3685731856352048,0.3619688666827568,0.45329662289714967,0.8245698217250027,20353.565401016895,5
2495104.jpg,182.0,268.0,0.2009452522671137,0.5729569295401814,0.31522011789790544,0.5037030227050084,9504.986919796622,5
1894616.jpg,182.0,268.0,0.13761865966268205,0.5215150288847845,0.8026658883989877,0.31382050383576643,5575.091971461375,5
109779.jpg,182.0,268.0,0.5139904274614185,0.5926061868889264,0.21514751710098506,0.4878805994757788,12662.887526652452,5
54673.jpg,182.0,268.0,0.42267492086950437,0.5019395555414111,0.6242218127204957,0.7312306845120035,17895.640396916515,5
1772240.jpg,182.0,268.0,0.5035990686783274,0.2686686768519933,0.4607989464442493,0.6647946389922947,18554.21227652944,5
962711.jpg,182.0,268.0,0.38225856481294007,0.23926703797291204,0.408945013137287,0.23428834804235116,4746.245202558635,5
4547120.jpg,182.0,268.0,0.25447804976785576,0.5597820451878054,0.4353997626605177,0.7621171429698951,16850.929268492702,5
50143.jpg,182.0,268.0,0.5420226751872195,0.5319276235520308,0.42897993870338025,1.0131738317282486,31197.503362309333,5
211653.jpg,182.0,268.0,0.206590214662447,0.8291062942613815,0.6793719669268397,0.7155051711064154,14098.908725602756,5
253754.jpg,182.0,268.0,0.27096846458578133,0.5553128327145259,0.34467955953908536,0.36697729842685006,6152.997703788748,5
2235515.jpg,182.0,268.0,0.32918508719901235,0.6083899213969863,0.29309182915416454,0.2537924536696031,2372.2103493521404,5
220514.jpg,182.0,268.0,0.5116384880368334,0.5665145205334229,0.7382654439502553,0.5802506595804383,14538.23794489093,5
457275.jpg,182.0,268.0,0.2110550217768514,0.3717688676972806,0.3837174824005377,0.5557908809525056,12971.070321469575,5
1488598.jpg,182.0,268.0,0.13546198766867507,0.7903417318963872,0.7757349323196557,0.5000077367618063,9047.594308676398,5
2183034.jpg,182.0,268.0,0.5770702023061294,0.8824200979447057,0.6397343437949232,0.258317702936707,3388.351238313925,5
80360.jpg,182.0,268.0,0.12171428206427397,0.3490134330580046,0.34394269763014274,0.2945660903624543,4549.491225192718,5
1343740.jpg,182.0,268.0,0.1556491236596626,0.41714287083962875,0.24756268753195879,0.6158142358227977,13823.721420370674,5
4292554.jpg,182.0,268.0,0.2181568519007427,0.46055050572836065,0.3497007528614201,0.4698860520954784,10413.062407741512,5
282178.jpg,182.0,268.0,0.15152405558439933,0.5932433617895185,0.49223782509559516,0.5484601945751226,12127.425250123011,5
78924.jpg,182.0,268.0,0.3723627945230099,0.3950738103756213,0.8032307756627335,0.6236275485427354,17841.274356240774,5
84796.jpg,182.0,268.0,0.6168935318392663,0.6389214944861266,0.3904232875699074,0.30499670441882754,4761.614154502214,5
43380.jpg,182.0,268.0,0.20198844143854178,0.47337084389464307,0.5684697874557401,0.9534984473842124,22129.892611120224,5
1602617.jpg,182.0,268.0,0.565082178936216,0.5638663470448256,0.3253575368149556,0.29107687749086536,3512.0229621125145,5
314105.jpg,182.0,268.0,0.1273735168192349,0.738997711995842,0.2737840371510257,0.6821792407708119,18128.818394292273,5
910812.jpg,182.0,268.0,0.13449680963955257,0.5312065837808588,0.5954013867315009,0.7630918291326817,15380.032556995244,5
50873.jpg,182.0,268.0,0.19711568444056282,0.42867819659420625,0.4585746927933057,0.6047809930685216,9749.590864359521,5
61203.jpg,182.0,268.0,0.583996384338971,0.5728314592101953,0.2748991789597584,0.5900134178673327,12510.604559619485,5
338013.jpg,182.0,268.0,0.46095434989604794,0.23756722792324392,0.6309422506086247,0.3608244441663297,4741.546539281614,5
435665.jpg,182.0,268.0,0.5333626069981943,0.669753635803092,0.30295605038800827,0.5552043987574016,9509.777308512383,5
93894.jpg,182.0,268.0,0.3165880822454555,0.25773175218092437,0.3480638179496827,0.6111795389208062,12888.198909299655,5
90192.jpg,182.0,268.0,0.5857628484928681,0.29993639065539623,0.4430899799644312,0.620879821202281,12990.712235525669,5
